Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
brother,2023-09-12 14:19:17,00:09:36,,Suits: Season 5: Compensation (Episode 2),,Apple iPhone 14 Pro iPhone,00:10:26,Not latest view,US (United States)
brother,2023-09-12 04:42:01,00:00:04,,Suits: Season 5: Compensation (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:53,Not latest view,US (United States)
brother,2023-09-12 03:59:29,00:40:28,,Suits: Season 5: Denial (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:09,00:42:09,US (United States)
brother,2023-09-12 03:59:13,00:00:05,,Suits: Season 5: Denial (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:14,Not latest view,US (United States)
brother,2023-09-12 03:42:13,00:16:44,,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:45:01,00:45:01,US (United States)
brother,2023-09-12 01:52:13,00:26:30,,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:27:32,Not latest view,US (United States)
brother,2023-09-12 00:25:19,00:00:02,,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:16,Not latest view,US (United States)
brother,2023-09-12 00:24:52,00:00:19,Autoplayed: user action: None; ,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:16,Not latest view,US (United States)
brother,2023-09-11 23:40:56,00:43:36,,Suits: Season 4: Intent (Episode 15),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:43,00:42:43,US (United States)
brother,2023-09-11 23:40:39,00:00:05,,Suits: Season 4: Intent (Episode 15),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:56,Not latest view,US (United States)
brother,2023-09-11 23:33:33,00:06:37,,Suits: Season 4: Derailed (Episode 14),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:35,00:42:35,US (United States)
brother,2023-09-11 23:33:20,00:00:03,,Suits: Season 4: Respect (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
brother,2023-09-11 20:37:04,00:30:34,,Suits: Season 4: Derailed (Episode 14),,Apple iPhone 14 Pro iPhone,00:37:00,Not latest view,US (United States)
brother,2023-09-11 19:39:07,00:05:27,,Suits: Season 4: Derailed (Episode 14),,Apple iPhone 14 Pro iPhone,00:06:34,Not latest view,US (United States)
brother,2023-09-11 18:01:58,00:00:09,,Suits: Season 4: Derailed (Episode 14),,Apple iPhone 14 Pro iPhone,00:01:06,Not latest view,US (United States)
brother,2023-09-11 17:19:02,00:42:54,,Suits: Season 4: Fork in the Road (Episode 13),,Apple iPhone 14 Pro iPhone,00:44:16,00:44:16,US (United States)
brother,2023-09-11 16:07:39,00:00:07,Autoplayed: user action: None; ,Suits: Season 2 - CLM 1,HOOK,Apple iPhone 14 Pro iPhone,00:00:07,Not latest view,US (United States)
brother,2023-09-11 16:07:33,00:00:02,,Suits: Season 4: Fork in the Road (Episode 13),,Apple iPhone 14 Pro iPhone,00:00:54,Not latest view,US (United States)
brother,2023-09-11 15:42:11,00:25:20,,Suits: Season 4: Respect (Episode 12),,Apple iPhone 14 Pro iPhone,00:41:39,Not latest view,US (United States)
brother,2023-09-11 04:12:05,00:15:39,,Suits: Season 4: Respect (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:16:39,Not latest view,US (United States)
brother,2023-09-11 04:11:46,00:00:09,,Suits: Season 4: Respect (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:10,Not latest view,US (United States)
brother,2023-09-11 04:00:00,00:11:39,,Suits: Season 4: Enough is Enough (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:26,00:42:26,US (United States)
brother,2023-09-11 01:01:21,00:13:03,,Suits: Season 4: Enough is Enough (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:31:57,Not latest view,US (United States)
brother,2023-09-11 00:11:48,00:20:52,,Suits: Season 4: Enough is Enough (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:21:00,Not latest view,US (United States)
brother,2023-09-10 18:51:28,00:00:07,,Suits: Season 4: Enough is Enough (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:15,Not latest view,US (United States)
brother,2023-09-10 18:05:18,00:43:49,,Suits: Season 4: This Is Rome (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:29,00:43:29,US (United States)
brother,2023-09-10 06:20:09,00:41:30,,Suits: Season 4: Gone (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:31,00:42:31,US (United States)
brother,2023-09-10 05:38:55,00:41:09,,Suits: Season 4: Exposure (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:05,00:42:05,US (United States)
brother,2023-09-10 03:50:02,00:31:07,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Exposure (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:08,Not latest view,US (United States)
brother,2023-09-10 03:46:30,00:03:29,Autoplayed: user action: User_Interaction; ,Suits: Season 4: We're Done (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:33,00:42:33,US (United States)
brother,2023-09-10 00:42:26,00:32:20,Autoplayed: user action: User_Interaction; ,Spy Ops: Season 1: Project Azorian (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:32:52,00:32:52,US (United States)
brother,2023-09-10 00:00:45,00:41:38,,Spy Ops: Season 1: Taliban Spies (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:09,00:42:09,US (United States)
brother,2023-09-09 23:59:15,00:00:47,Autoplayed: user action: None; ,Season 1 Relatable Clip: Spy Ops,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:47,00:00:47,US (United States)
brother,2023-09-09 22:58:24,00:38:52,,Suits: Season 4: We're Done (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:39:05,Not latest view,US (United States)
brother,2023-09-09 22:58:09,00:00:06,,Suits: Season 4: We're Done (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:02,Not latest view,US (United States)
brother,2023-09-09 22:15:41,00:41:24,,Suits: Season 4: Litt the Hell Up (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:41,00:42:41,US (United States)
brother,2023-09-09 22:15:23,00:00:08,,Suits: Season 4: Litt the Hell Up (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:53,Not latest view,US (United States)
brother,2023-09-09 21:19:49,00:40:05,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Pound of Flesh (Episode 5),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:22,00:42:22,US (United States)
brother,2023-09-08 20:54:37,00:03:34,,Suits: Season 4: Pound of Flesh (Episode 5),,Apple iPhone 14 Pro iPhone,00:04:16,Not latest view,US (United States)
brother,2023-09-08 20:29:35,00:24:01,,Suits: Season 4: Leveraged (Episode 4),,Apple iPhone 14 Pro iPhone,00:43:48,00:43:48,US (United States)
brother,2023-09-08 18:25:35,00:18:56,,Suits: Season 4: Leveraged (Episode 4),,Apple iPhone 14 Pro iPhone,00:19:47,Not latest view,US (United States)
brother,2023-09-08 17:53:31,00:28:46,,Suits: Season 4: Two in the Knees (Episode 3),,Apple iPhone 14 Pro iPhone,00:42:30,00:42:30,US (United States)
brother,2023-09-08 17:36:29,00:13:35,,Suits: Season 4: Two in the Knees (Episode 3),,Apple iPhone 14 Pro iPhone,00:14:53,Not latest view,US (United States)
brother,2023-09-08 17:30:15,00:06:07,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Apple iPhone 14 Pro iPhone,00:42:29,00:42:29,US (United States)
brother,2023-09-08 17:11:08,00:17:38,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Apple iPhone 14 Pro iPhone,00:37:22,Not latest view,US (United States)
brother,2023-09-08 15:00:12,00:19:00,,"Suits: Season 4: Breakfast, Lunch and Dinner (Episode 2)",,Apple iPhone 14 Pro iPhone,00:20:24,Not latest view,US (United States)
brother,2023-09-08 14:48:07,00:08:09,,Suits: Season 4: One-Two-Three Go... (Episode 1),,Apple iPhone 14 Pro iPhone,00:42:29,00:42:29,US (United States)
brother,2023-09-07 20:05:08,00:26:27,,Suits: Season 4: One-Two-Three Go... (Episode 1),,Apple iPhone 14 Pro iPhone,00:34:20,Not latest view,US (United States)
brother,2023-09-07 19:41:56,00:07:24,,Suits: Season 4: One-Two-Three Go... (Episode 1),,Apple iPhone 14 Pro iPhone,00:08:43,Not latest view,US (United States)
brother,2023-09-07 19:18:04,00:23:51,,Suits: Season 3: No Way Out (Episode 16),,Apple iPhone 14 Pro iPhone,00:45:21,00:45:21,US (United States)
brother,2023-09-07 17:42:09,00:19:59,,Suits: Season 3: No Way Out (Episode 16),,Apple iPhone 14 Pro iPhone,00:21:30,Not latest view,US (United States)
brother,2023-09-07 16:59:29,00:42:04,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,Apple iPhone 14 Pro iPhone,00:42:26,00:42:26,US (United States)
brother,2023-09-07 03:55:43,00:41:17,,Suits: Season 3: Heartburn (Episode 14),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:34,00:42:34,US (United States)
brother,2023-09-07 03:43:45,00:11:54,,Suits: Season 3: Moot Point (Episode 13),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:33,00:42:33,US (United States)
brother,2023-09-07 02:59:48,00:36:53,,Suits: Season 3: Moot Point (Episode 13),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:31:17,Not latest view,US (United States)
brother,2023-09-07 01:59:18,00:27:40,,Suits: Season 3: Yesterday’s Gone (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:29,00:42:29,US (United States)
brother,2023-09-07 00:28:36,00:42:41,,Suits: Season 3: Buried Secrets (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:35,00:42:35,US (United States)
brother,2023-09-07 00:27:01,00:00:14,Autoplayed: user action: User_Interaction; ,Suits: Season 3: Yesterday’s Gone (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:20,Not latest view,US (United States)
brother,2023-09-07 00:25:18,00:00:05,,Suits: Season 3: Yesterday’s Gone (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:23:39,Not latest view,US (United States)
brother,2023-09-06 20:45:48,00:22:22,,Suits: Season 3: Yesterday’s Gone (Episode 12),,Apple iPhone 14 Pro iPhone,00:23:35,Not latest view,US (United States)
brother,2023-09-06 20:09:34,00:22:02,,Suits: Season 3: Buried Secrets (Episode 11),,Apple iPhone 14 Pro iPhone,00:42:38,Not latest view,US (United States)
brother,2023-09-06 19:08:49,00:19:21,,Suits: Season 3: Buried Secrets (Episode 11),,Apple iPhone 14 Pro iPhone,00:21:36,Not latest view,US (United States)
brother,2023-09-06 18:24:44,00:00:44,,Suits: Season 3: Buried Secrets (Episode 11),,Apple iPhone 14 Pro iPhone,00:01:47,Not latest view,US (United States)
brother,2023-09-06 17:50:18,00:15:10,,Suits: Season 3: Stay (Episode 10),,Apple iPhone 14 Pro iPhone,00:46:06,00:46:06,US (United States)
brother,2023-09-06 16:49:18,00:11:16,,Suits: Season 3: Stay (Episode 10),,Apple iPhone 14 Pro iPhone,00:16:19,Not latest view,US (United States)
brother,2023-09-06 16:26:43,00:03:41,,Suits: Season 3: Bad Faith (Episode 9),,Apple iPhone 14 Pro iPhone,00:42:38,00:42:38,US (United States)
brother,2023-09-06 04:12:53,00:12:19,,Suits: Season 3: Bad Faith (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:20:17,Not latest view,US (United States)
brother,2023-09-06 01:19:09,00:08:06,,Suits: Season 3: Bad Faith (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:07:58,Not latest view,US (United States)
brother,2023-09-06 00:52:46,00:19:35,,Suits: Season 3: Endgame (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:32,00:42:32,US (United States)
brother,2023-09-06 00:20:50,00:23:14,,Suits: Season 3: Endgame (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:24:09,Not latest view,US (United States)
brother,2023-09-05 23:05:19,00:41:59,,Suits: Season 3: She's Mine (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:21,00:42:21,US (United States)
brother,2023-09-05 22:52:46,00:12:26,Autoplayed: user action: User_Interaction; ,Suits: Season 3: The Other Time (Episode 6),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:38,00:42:38,US (United States)
brother,2023-09-05 17:48:29,00:21:46,,Suits: Season 3: The Other Time (Episode 6),,Apple iPhone 14 Pro iPhone,00:30:49,Not latest view,US (United States)
brother,2023-09-05 17:16:06,00:07:53,,Suits: Season 3: The Other Time (Episode 6),,Apple iPhone 14 Pro iPhone,00:09:03,Not latest view,US (United States)
brother,2023-09-05 17:04:47,00:11:14,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Apple iPhone 14 Pro iPhone,00:43:06,00:43:06,US (United States)
brother,2023-09-05 15:40:51,00:22:14,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Apple iPhone 14 Pro iPhone,00:32:02,Not latest view,US (United States)
brother,2023-09-05 15:20:50,00:10:10,,Suits: Season 3: Shadow of a Doubt (Episode 5),,Apple iPhone 14 Pro iPhone,00:11:08,Not latest view,US (United States)
brother,2023-09-05 15:20:40,00:00:06,Autoplayed: user action: None; ,Couples Retreat_hook_primary_16x9,HOOK,Apple iPhone 14 Pro iPhone,00:00:06,00:00:06,US (United States)
brother,2023-09-05 15:20:28,00:00:07,Autoplayed: user action: None; ,Snitch_hook_primary_16x9,HOOK,Apple iPhone 14 Pro iPhone,00:00:07,00:00:07,US (United States)
brother,2023-09-05 03:22:55,00:42:41,,Suits: Season 3: Conflict of Interest (Episode 4),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:28,00:42:28,US (United States)
brother,2023-09-05 02:37:12,00:41:09,,Suits: Season 3: Unfinished Business (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:37,00:42:37,US (United States)
brother,2023-09-05 02:36:46,00:00:06,,Suits: Season 3: Unfinished Business (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:07,Not latest view,US (United States)
brother,2023-09-05 02:15:00,00:21:44,,Suits: Season 3: I Want You to Want Me (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:31,00:42:31,US (United States)
brother,2023-09-05 01:32:18,00:20:08,Autoplayed: user action: User_Interaction; ,Suits: Season 3: I Want You to Want Me (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:20:48,Not latest view,US (United States)
brother,2023-09-05 00:31:18,00:46:30,,Suits: Season 3: The Arrangement (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:47:37,00:47:37,US (United States)
brother,2023-09-04 23:12:42,00:41:24,Autoplayed: user action: User_Interaction; ,Suits: Season 2: War (Episode 16),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:38,00:42:38,US (United States)
brother,2023-09-04 21:51:41,00:41:20,Autoplayed: user action: User_Interaction; ,Suits: Season 2: Normandy (Episode 15),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:29,00:42:29,US (United States)
brother,2023-09-04 21:30:05,00:21:31,,Suits: Season 2: He's Back (Episode 14),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:39,00:42:39,US (United States)
brother,2023-09-04 06:59:41,00:16:26,,Suits: Season 2: He's Back (Episode 14),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:21:08,Not latest view,US (United States)
brother,2023-09-03 07:49:06,00:03:54,,Suits: Season 2: He's Back (Episode 14),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:04:42,Not latest view,US (United States)
brother,2023-09-03 06:55:44,00:41:40,Autoplayed: user action: User_Interaction; ,Suits: Season 2: Zane Vs. Zane (Episode 13),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:33,00:42:33,US (United States)
brother,2023-09-03 06:26:29,00:20:19,Autoplayed: user action: User_Interaction; ,Suits: Season 2: Blood in the Water (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:12,00:42:12,US (United States)
brother,2023-09-02 22:52:01,00:19:22,,Suits: Season 2: Blood in the Water (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:22:32,Not latest view,US (United States)
brother,2023-09-02 22:30:55,00:01:58,,Suits: Season 2: Blood in the Water (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:02:44,Not latest view,US (United States)
brother,2023-09-02 21:49:08,00:41:42,,Suits: Season 2: Blind-Sided (Episode 11),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:24,00:42:24,US (United States)
brother,2023-09-02 21:26:47,00:21:54,,Suits: Season 2: High Noon (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:43:36,00:43:36,US (United States)
brother,2023-09-02 18:56:05,00:17:22,,Suits: Season 2: High Noon (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:24:33,Not latest view,US (United States)
brother,2023-09-02 18:33:55,00:02:34,,Suits: Season 2: High Noon (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:08:23,Not latest view,US (United States)
brother,2023-09-02 18:13:41,00:04:45,,Suits: Season 2: High Noon (Episode 10),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:05:50,Not latest view,US (United States)
brother,2023-09-02 17:27:36,00:42:58,,Suits: Season 2: Asterisk (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:26,00:42:26,US (United States)
brother,2023-09-02 07:33:58,00:06:58,Autoplayed: user action: User_Interaction; ,Suits: Season 2: Asterisk (Episode 9),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:06:13,Not latest view,US (United States)
brother,2023-09-02 07:32:34,00:00:58,,Suits: Season 2: Rewind (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:25,00:42:25,US (United States)
brother,2023-09-02 06:51:15,00:40:54,,Suits: Season 2: Rewind (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:28,Not latest view,US (United States)
brother,2023-09-02 06:51:04,00:00:07,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:00,00:00:00,US (United States)
brother,2023-09-01 23:55:29,00:01:11,,Suits: Season 2: Rewind (Episode 8),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:12,Not latest view,US (United States)
brother,2023-09-01 23:11:56,00:43:25,,Suits: Season 2: Sucker Punch (Episode 7),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:32,00:42:32,US (United States)
brother,2023-09-01 19:20:29,00:41:57,,Suits: Season 2: All In (Episode 6),,Apple iPhone 14 Pro iPhone,00:42:31,00:42:31,US (United States)
brother,2023-09-01 18:59:17,00:21:11,,Suits: Season 2: Break Point (Episode 5),,Apple iPhone 14 Pro iPhone,00:42:25,00:42:25,US (United States)
brother,2023-09-01 16:01:49,00:20:14,,Suits: Season 2: Break Point (Episode 5),,Apple iPhone 14 Pro iPhone,00:21:14,Not latest view,US (United States)
brother,2023-09-01 15:17:28,00:43:39,,Suits: Season 2: Discovery (Episode 4),,Apple iPhone 14 Pro iPhone,00:42:35,00:42:35,US (United States)
brother,2023-09-01 15:17:14,00:00:08,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: ONE PIECE,HOOK,Apple iPhone 14 Pro iPhone,00:00:08,00:00:08,US (United States)
brother,2023-09-01 04:18:37,00:42:51,,Suits: Season 2: Meet the New Boss (Episode 3),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:27,00:42:27,US (United States)
brother,2023-09-01 03:54:38,00:23:52,,Suits: Season 2: The Choice (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:22,00:42:22,US (United States)
brother,2023-09-01 03:05:05,00:08:25,,Suits: Season 2: The Choice (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:19:22,Not latest view,US (United States)
brother,2023-09-01 02:40:25,00:11:04,,Suits: Season 2: The Choice (Episode 2),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:11:20,Not latest view,US (United States)
brother,2023-09-01 01:50:18,00:47:22,,Suits: Season 2: She Knows (Episode 1),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:30,00:42:30,US (United States)
brother,2023-09-01 01:15:14,00:35:01,Autoplayed: user action: User_Interaction; ,Suits: Season 1: Dog Fight (Episode 12),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:02,00:42:02,US (United States)
brother,2023-08-31 20:36:52,00:05:40,,Suits: Season 1: Dog Fight (Episode 12),,Apple iPhone 14 Pro iPhone,00:07:06,Not latest view,US (United States)
brother,2023-08-31 19:52:22,00:37:32,,Suits: Season 1: Rules of the Game (Episode 11),,Apple iPhone 14 Pro iPhone,00:42:00,00:42:00,US (United States)
brother,2023-08-31 18:58:33,00:06:12,,Suits: Season 1: Rules of the Game (Episode 11),,Apple iPhone 14 Pro iPhone,00:06:38,Not latest view,US (United States)
brother,2023-08-31 18:15:16,00:42:52,,Suits: Season 1: The Shelf Life (Episode 10),,Apple iPhone 14 Pro iPhone,00:42:00,00:42:00,US (United States)
brother,2023-08-31 17:53:47,00:21:23,,Suits: Season 1: Undefeated (Episode 9),,Apple iPhone 14 Pro iPhone,00:42:22,00:42:22,US (United States)
brother,2023-08-31 17:53:14,00:00:21,Autoplayed: user action: None; ,The Big Short_hook_primary_16x9,HOOK,Apple iPhone 14 Pro iPhone,00:00:21,00:00:21,US (United States)
